Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
9064,-3.499107537,0.258555161,-4.489558073,4.853894351,-6.974521545,3.628382091,5.431270921,-1.946733711,-0.775680093,-1.987773188,4.690395666,-6.998042432,1.454011986,-3.738023334,0.317742063,-2.013542681,-5.136135103,-1.183822117,1.663394014,-3.042625757,-1.052368256,0.204816874,-2.11900744,0.170278608,-0.393844118,0.296367194,1.985913218,-0.900451638,1809.68,1
222,-0.44364031,0.981192772,1.234397173,0.099497167,-0.051269792,-0.92744122,0.862786135,-0.097128282,-0.442318207,-0.556097695,-0.17586303,0.022964412,0.336249776,-0.464505642,0.875372202,0.381508386,-0.00628756,-0.144792087,-0.103985472,0.239100596,-0.230771957,-0.677441645,0.099783921,0.334203966,-0.13277969,0.0696742,0.229406501,0.102884057,49.99,0
417,-2.680347808,1.872051952,1.144711752,-0.693663602,0.155171669,0.601324582,0.904200896,-0.520078914,3.013065109,3.555694548,-0.900036654,-0.527338232,-0.287792125,-2.011326604,0.485905617,-0.710475503,-0.637226752,-0.433060051,-0.218876517,1.483876685,-0.459591663,0.485420984,-0.365436576,-0.744117583,0.328654644,0.457695263,0.566152475,0.16824104,29.99,0
190,-0.549414252,0.676860674,2.151949976,1.014522992,-0.620011802,0.076154492,0.041578422,0.34267167,0.124722817,-0.048091693,0.737980149,0.197300157,-1.350329129,0.096465653,-0.391871595,-0.286166764,-0.041452759,0.836919533,0.777120739,0.104754661,0.212024288,0.850202604,-0.185597136,0.544990271,-0.130608922,-0.196373727,0.422119417,0.203312923,20.7,0
383,-0.907908975,1.622223224,0.036381362,0.526253582,0.343559945,-0.814125699,1.286352976,-0.513283985,0.65009122,2.374533401,1.276955412,-0.156640261,-1.34623857,0.085839791,0.256081499,-0.596371655,-0.624688058,0.376031456,0.584009907,0.593289305,-0.118734907,0.640328805,0.022338611,0.297445258,-0.650607852,-0.530175348,-0.042295761,-0.490801709,17.99,0
125658,0.224414467,2.994498576,-3.432458196,3.986518932,3.760232949,0.165640146,1.099377709,-0.654557103,-2.435415653,-2.276733073,1.846078517,-1.9611946,-0.851166387,-7.122316384,1.0196049,2.131014672,6.443649145,1.592538191,-3.681903552,-0.200846281,0.491337125,-0.984222623,-0.421979358,-1.048057894,0.72641152,0.268624638,0.283689474,0.419101636,0.0,1
356,-1.244126298,1.105870921,2.870894277,3.015097159,-0.813713656,0.992462333,-0.337465378,0.454982765,-0.205521576,1.216254946,0.571551587,0.287878546,-0.701566416,-0.558473448,-0.9620911,-0.411144663,0.368082486,0.692724641,1.316682526,0.306946912,0.149733341,0.839213313,-0.309444805,0.575610551,0.304568124,0.489685234,0.206089242,0.25486446,20.48,0
439,1.258777739,-0.05931276,0.314051845,-0.111066733,-0.503006121,-0.704088585,-0.156473113,-0.051543718,0.369291887,-0.210175904,-0.133846325,-0.131048188,-0.720066615,0.423255175,1.475941727,0.000962489,0.020428459,-0.848828048,-0.281283414,-0.156057415,-0.092730012,-0.249495726,0.086933661,0.12484758,0.141428628,0.992693407,-0.072255526,-0.001742516,0.77,0
132688,0.432554462,1.861373345,-4.310353062,2.448080475,4.574093675,-2.979912075,-2.792379134,-2.719866519,-0.276703666,-2.314747164,2.222960058,-0.407550443,-1.652311539,-5.871438078,-0.427646957,1.679872964,5.540865319,3.207636964,-0.559479811,0.318852892,-1.384476843,-0.348903878,-3.979947881,-0.828156262,-2.419445982,-0.767069607,0.387038911,0.319401535,1.0,1
154309,-0.082983465,-3.935918924,-2.616708986,0.163310075,-1.400951828,-0.809419405,1.50157984,-0.470999587,1.519743199,-1.134453811,0.713877646,0.979674835,-1.339031266,0.984993219,-0.382470968,-0.934615796,-0.052419435,0.511161784,0.731998749,1.878611603,0.70267204,-0.182304776,-0.921016986,0.111635488,-0.071622212,-1.125881096,-0.170947427,0.126221383,1096.99,1
83934,-0.433222447,2.428379118,-3.996454397,4.871298541,-1.796307856,-0.58686759,-4.654542618,1.285229671,-2.743538816,-5.638941313,4.343743498,-6.65573447,-0.293108663,-9.505140826,-1.396149059,-4.850323159,-10.00625283,-2.789598112,0.982583859,0.74502933,0.713558822,-0.408953596,-0.320889532,-0.804230275,0.962851576,0.199558011,1.094533182,0.541147568,1.0,1
199,-0.923891761,0.568852442,1.244235999,-0.597472514,1.084896977,-0.376975841,0.568214821,-0.009271501,-0.246538353,-0.20077019,1.325403043,0.358180355,-0.379146078,-0.4016958,0.074929066,0.55758693,-0.462408711,-0.047329748,-0.728369549,-0.017714498,-0.215560064,-0.43326426,-0.083938141,-0.363649078,-0.599896889,-0.114448127,0.101574819,-0.033301556,6.45,0
494,0.058500976,1.058661274,1.076857208,1.589043457,-0.400076711,-0.677460759,0.778466139,-0.303556603,-0.630844382,0.230737263,0.015912464,0.549292788,1.123662121,0.146945984,1.428014555,-0.697686072,0.108457149,-0.015594704,1.176153302,0.104400604,0.19287902,0.70219368,0.217738038,0.736016657,-1.276797901,-0.461653958,0.205261258,0.250663836,54.99,0
152098,-4.124316251,3.748596901,-7.926506608,7.763241791,-0.769374581,-2.031170883,-3.474549465,0.10712141,-1.55135159,-2.411272015,4.48003527,-8.832509725,-1.21516414,-13.72568461,1.232744415,-4.389687678,-5.810919817,-1.255422402,1.11403305,-0.181978583,0.547096801,0.687853881,0.429938704,-0.620601279,-0.369688286,0.367348754,-2.664767095,0.417100622,1.0,1
138942,-2.356348172,1.746360464,-6.374623621,1.772205446,-3.439293796,1.457811065,-0.36257708,1.443790916,-1.927358861,-6.564659262,2.450752159,-5.694074283,-1.155469085,-7.132150639,-0.05962781,-4.596576583,-5.522088054,-3.529065598,-0.663370801,0.194809815,0.857941843,0.621203387,0.964816561,-0.619437276,-1.732612752,0.108361135,1.130828164,0.415702789,727.91,1
450,1.216890712,-0.735671037,0.236358303,-0.579814425,-1.178603901,-0.930514021,-0.386017988,-0.12091676,-1.081758579,0.861883865,1.226286669,0.108625445,-0.70968429,0.555629175,0.237259097,-1.142885149,-0.138678041,1.424469718,-0.56154043,-0.39237971,-0.291514097,-0.586820189,0.009280151,0.557000498,0.163172877,1.005773654,-0.087848084,0.006504099,75.65,0
53937,-2.042608199,1.573578074,-2.372652433,-0.572676431,-2.097352765,-0.174142123,-3.039519787,-1.634232951,-0.594808639,-5.459601894,2.378537225,-2.330270647,-0.246232725,-4.058523436,-0.316983147,-2.522660811,-5.603400348,-0.778439964,0.860211794,0.825565985,-0.723326196,0.501221637,-0.696892261,-0.600513726,0.127547029,-0.78607222,0.606097322,0.171696508,261.87,1
8528,0.447395553,2.481953866,-5.660813931,4.455922812,-2.443779754,-2.185040262,-4.716142945,1.249803252,-0.718326067,-5.390330256,6.454187525,-8.485346574,0.635281409,-7.019901559,0.539814071,-4.649864299,-6.288357509,-1.339312322,2.262984788,0.549612971,0.75605255,0.140167769,0.665411101,0.131463792,-1.908217412,0.334807599,0.748534285,0.175413794,1.0,1
145,-2.419485626,1.949345704,0.552997661,0.982710096,-0.284815275,2.411199592,-1.398537135,-0.188921645,0.675695454,0.158122714,-1.224834474,1.314398312,0.304424889,-0.290433982,-2.014510693,-0.772540313,0.696610461,0.01785501,2.177312065,-0.277406251,1.213389672,-1.238354348,0.007191426,-1.724175069,0.239721077,-0.313606875,-0.187431248,0.119471939,6.74,0
244,-1.118945511,-0.071366221,2.80776898,1.0256754,-0.100748063,0.508680181,0.620313326,-0.213137331,0.333039388,-0.074899139,-0.345926864,-0.232475666,-0.162169272,-0.698455934,1.245755459,-0.514205881,-0.051724407,-0.122802592,0.216859009,0.101302228,-0.045781709,0.455553475,0.170942396,0.076211019,0.197637238,-0.286673841,-0.230529528,-0.405084168,100.37,0
69,-0.60802693,0.306693601,1.47300415,1.191127247,0.021264671,0.888442494,1.190491174,0.042146736,-0.446425607,-0.080386117,0.660395584,-0.111613346,-1.468983113,0.285370868,-0.237172914,-0.912819718,0.242906278,0.122721608,1.175062565,0.374085586,0.046506385,0.165162501,0.063974176,-0.333791686,0.131775824,-0.217691931,-0.082183353,-0.116730187,168.56,0
26523,-18.4748679,11.58638052,-21.40291681,6.038515416,-14.45115814,-4.146523506,-14.85612367,12.43114047,-4.053353287,-9.040396249,5.966202507,-8.46396613,0.078692132,-9.092532652,0.010822097,-7.186375508,-13.7974745,-4.95849391,1.32116656,1.577924401,1.741135596,-1.251137949,-0.396219126,0.095705556,1.322750943,-0.217954565,1.628792531,0.482248275,99.99,1
85285,-7.030308144,3.421990905,-9.525071773,5.270891009,-4.024630276,-2.865681618,-6.989194734,3.791550938,-4.622730336,-8.409664876,6.309044006,-8.576761433,0.246746717,-11.53404602,-0.364265139,-5.452494658,-11.88757002,-3.56358481,0.876018768,0.545698041,1.103397745,-0.541854752,0.036943222,-0.355519004,0.353634382,1.042457993,1.359515632,-0.272188101,0.0,1
487,1.164358681,-0.283474302,-0.247022339,0.192063835,-0.327522378,-0.82258078,0.241389406,-0.228467336,0.395382742,-0.201542012,-1.085632389,-0.309148743,-0.813103422,0.31667932,0.240161213,-0.10046524,-0.075822116,-0.474612201,0.463447879,0.045042062,-0.0771659,-0.311767525,-0.214784095,-0.041134148,0.552794764,1.114886808,-0.116519483,0.001286875,91.76,0
85864,-3.365264919,2.928541107,-5.660999199,3.891159928,-1.84037511,-1.800887204,-5.558679353,2.402321683,-2.848922721,-5.995676127,4.221304108,-6.119667353,0.023013571,-8.149321784,-0.301351931,-5.375282893,-9.315001385,-2.487562569,2.355918912,0.576379465,0.875260063,-0.102501391,-0.606282749,-0.743164794,0.096318936,-0.135060497,1.23869473,0.099823756,1.0,1
279,-0.85706252,0.204627008,2.186984767,-0.04558938,0.472689256,-0.187450055,0.435892422,0.010475129,-0.182090531,-0.369532838,0.599525509,0.285635911,-0.803135139,-0.103033292,-0.835167712,-0.084479034,-0.353418014,0.105380713,0.928780621,0.175356396,-0.237292728,-0.61172404,-0.190795744,0.003335622,0.212665732,0.29566419,-0.175260143,-0.165614292,19.29,0
128471,0.909123839,1.337657824,-4.484727667,3.245357645,-0.417808776,-0.762118684,-2.506348775,0.694163949,-0.467555884,-4.565260095,3.612645346,-3.171936612,-0.400045819,-8.569454155,-1.614831207,-2.388207562,-2.577464434,0.092678671,0.098242013,0.445573384,0.586829163,0.594077545,-0.252120311,0.325438828,0.562765676,-0.256278185,0.652673807,0.319879228,67.9,1
294,-1.097476964,1.246235959,0.464854601,-0.178196025,0.24949884,-0.725057559,1.197759773,-0.358584593,-0.153111965,0.383806838,-0.822650574,-0.072847828,0.450498422,0.001620144,0.581122293,-0.01856021,-0.542761272,-0.238505687,0.195417865,0.031587173,-0.050148212,0.114627852,-0.188973747,-0.066726565,-0.160963846,0.27526307,0.117646718,0.272015238,73.0,0
248,-0.216866831,0.900896218,1.502850277,0.812492451,0.193952498,-0.031488309,0.490795205,0.120990624,-0.907335774,-0.10626925,1.750771741,1.11954386,0.592076069,0.364704377,0.611496991,-0.349770202,-0.174297109,-0.026468492,0.23571838,0.023362317,0.14749652,0.463469893,-0.045123866,0.22412587,-0.275401644,-0.415338771,0.108635141,0.052980915,10.0,0
348,-0.343986366,0.539788565,1.02466151,-0.371898823,1.037335613,1.261849196,0.473408901,0.227169255,0.248279161,-0.086236058,-0.610694672,-0.041801181,-0.574872287,-0.272977402,-0.883190116,-0.15081116,-0.574980846,0.273888176,0.918283173,0.140562045,-0.111901146,0.170231669,-0.415083387,-1.659553013,-0.054849352,0.455437844,0.201537869,-0.054235618,3.99,0
158,-0.159985037,-0.611632858,2.081419302,-1.048128453,-1.083455772,0.254356945,-0.782936554,0.264001941,0.404509215,-0.232303545,-2.093168271,0.465104233,0.650495508,-1.514492223,-2.534978226,-1.786802718,0.291461234,0.851936076,-0.564583752,-0.51018496,-0.36540374,-0.127932001,0.163175571,0.104227427,-1.286765287,0.747625336,0.241777014,0.237055507,10.0,0
209,-0.742877146,0.563251743,1.207243263,0.912388004,1.053790705,0.574722633,0.215632907,0.253663165,-0.434722396,-0.048010517,0.252837088,0.43242893,-0.429693555,0.210474809,-0.529153893,-0.654788127,-0.011331644,0.075368494,1.08980618,-0.118911674,-0.007178015,0.166434241,-0.370094052,-0.793211476,-0.014647417,-0.251252202,0.086312821,0.089217379,1.19,0
38,0.158331782,0.872687435,0.965524582,1.802127161,0.139021981,0.1108631,0.559079186,-0.029070932,-0.394912254,0.03267448,-0.5009189,0.631916038,0.754693617,-0.047655469,0.348217617,-1.493526805,0.757230632,-0.684369216,1.303358759,0.089837783,0.116269966,0.691685039,0.12111283,0.116142168,-1.112725012,-0.303369145,0.327532804,0.255621383,21.76,0
290,-0.695817815,0.581772529,2.378179546,0.063395956,0.329118684,-0.449864545,1.269103905,-0.758362745,0.381712456,0.11701431,-0.611313802,-0.48248273,-0.778519616,-0.749911662,-0.170637259,-0.650813402,-0.19768757,-0.561825384,0.501290063,0.067065213,-0.327947555,-0.369682605,-0.426986977,0.420169622,0.235207358,0.194956559,-0.708471174,-0.621218517,30.5,0
130,-0.485237731,0.658496594,1.949966622,1.249694748,0.42641029,0.231512687,0.585115384,0.029162991,-0.520297446,0.055911475,1.265311092,0.521276565,-0.830439424,0.157454834,-0.365074566,-1.14218704,0.409601003,-0.204876492,1.010483163,0.089377727,0.007290122,0.328243726,-0.232563155,0.225572061,0.025891679,-0.24739542,-0.025381021,-0.11856465,5.97,0
358,1.106250813,0.398625212,0.860420675,2.388862104,-0.36584296,-0.192568394,-0.121769312,0.15087551,-0.733270908,0.860899788,0.981651769,-0.079715777,-1.418024438,0.72382105,0.049226993,1.101370208,-0.839421955,0.185977157,-0.620854915,-0.200063604,-0.253189153,-0.952835561,0.181642859,0.222462246,0.083551647,-0.342278231,-0.017021258,0.020976268,17.43,0
154599,0.667713641,3.041502376,-5.845111956,5.967587038,0.213863333,-1.462922811,-2.688760584,0.677763512,-3.447595896,-4.707570806,4.905819865,-5.208373972,0.53249838,-10.5440114,-1.307418701,-2.133593488,-5.133081491,-1.062150781,-0.819371096,0.558424598,0.329760146,-0.941383472,-0.006074662,-0.958925352,0.239297865,-0.067355679,0.821047586,0.426175252,6.74,1
137211,0.630578744,1.18363142,-5.066282718,2.179902515,-0.703375741,-0.103614288,-3.490349858,1.094734292,-0.717418481,-5.179934714,2.8670285,-5.259996133,-1.277151422,-6.989272314,0.690009613,-5.49618761,-5.995337236,-3.990514928,-0.167199798,0.357369308,0.621621663,0.043807385,0.102711029,-0.60150487,0.127371353,-0.163009126,0.85379184,0.356503102,39.45,1
118,1.431053409,-0.648101141,-0.331663901,-1.207382602,-0.012785943,0.704439954,-0.732125588,0.183138872,-0.878334384,0.767906431,0.057419274,-0.591459259,0.004513538,0.048051278,0.442391701,1.531116542,-0.325105204,-0.724348778,1.099845784,0.100777424,0.112748785,0.222295604,-0.244590547,-1.688158107,0.609778218,-0.088365973,0.010437801,-0.014498611,20.0,0
312,0.230981062,-2.00048295,0.555154798,0.600645902,-1.551023646,0.242332933,-0.133182961,0.105984107,1.248545518,-0.701849424,-0.682574282,0.316230838,-0.644833787,-0.280816965,0.085342806,-0.316656035,0.476682548,-0.904761025,-0.043026189,0.834179228,0.079669214,-0.610378421,-0.309128502,0.167024296,-0.137728124,0.922421303,-0.113353368,0.093969327,493.44,0
357,-0.711928464,1.547423106,1.799759488,2.489059652,0.450496981,1.073761981,0.309374239,0.450853944,-1.560106923,1.231356129,1.738449793,0.568282855,0.247293953,0.402147249,1.077168948,-0.409582856,0.269362061,-0.561707935,0.385188707,0.356886727,-0.115133122,-0.136653169,0.052594886,-0.327937412,-0.531480208,0.005532687,0.515895642,0.250371705,0.75,0
129308,0.054682152,1.856499604,-4.075450735,4.10009797,-0.800931346,-0.292501825,-2.317431394,1.189746995,-0.786237924,-3.906745733,2.993488834,-3.61312503,-1.727297129,-7.36463882,-0.343295935,-2.577634726,-0.515302055,1.109107108,2.351151382,0.509558727,0.618247762,0.800932138,0.130016475,0.288945953,-0.366658023,0.030306656,0.431182443,0.110698252,80.9,1
143434,-2.729481972,3.312494563,-4.242710444,5.036985077,-0.376561161,-1.532461753,-3.449158503,1.856839319,-3.623333689,-5.653637686,3.942315826,-5.883724361,-1.347813737,-9.266120185,-2.459556325,-2.205644483,-5.709086805,-1.11393664,-1.556530212,0.164287793,0.727415064,-0.301431745,-0.502433327,-0.462308576,0.510682747,0.046664693,0.51464578,0.140998673,1.0,1
28143,-27.14367842,15.36580438,-28.40742446,6.370895347,-20.08787757,-4.666313063,-18.70947882,17.90357438,-3.722278738,-8.120961738,4.419943456,-6.210941121,1.063837395,-5.843528381,-0.108836449,-5.606597326,-11.75625561,-4.714946761,0.783577594,1.703887646,1.796826389,-1.960973717,-0.902247452,0.144011442,2.024388039,-0.204214066,1.332153059,0.385890728,99.99,1
484,1.093370387,0.108994825,0.100226978,0.913193832,0.084985972,0.030469405,0.087876964,0.064276805,-0.256510927,0.120404217,1.225781157,0.830763645,-0.088573691,0.614135005,0.505949984,0.056695828,-0.51361883,0.016763861,-0.330150373,-0.064301125,0.112291911,0.265241774,-0.162023116,-0.294747635,0.610165217,-0.300512745,0.017063562,0.011274774,49.9,0
280,0.878794493,-0.266909198,0.409706011,1.509808074,-0.487798048,0.376829476,-0.389288343,0.33136114,0.702727615,-0.574106367,1.111967187,0.599725186,-1.234587532,-1.028018411,-0.780626425,-0.081814287,0.97970005,0.385091634,-0.240107937,-0.001707997,0.025055821,0.110526605,-0.191237157,-0.059199193,0.504350122,-0.271526148,0.059099556,0.053500821,109.15,0
7,-0.894286082,0.286157196,-0.113192213,-0.27152613,2.66959866,3.721818061,0.370145128,0.851084443,-0.392047587,-0.410430433,-0.705116587,-0.110452262,-0.286253632,0.07435536,-0.32878305,-0.210077268,-0.499767969,0.118764861,0.570328167,0.052735669,-0.0734251,-0.268091632,-0.20423267,1.011591802,0.37320468,-0.384157308,0.011747356,0.14240433,93.2,0
231,0.28309985,0.819283967,1.05430883,0.348488289,-0.156816751,-0.509168874,0.050382122,-0.908179117,-0.406902611,-0.610898197,0.610229487,0.966775768,1.167915091,-0.419693057,1.123807698,0.076191843,0.368976203,-0.975219854,-0.802955757,-0.165241016,0.509395353,-0.96211817,0.040062709,0.381392059,0.754119114,0.179193198,0.051790788,0.114121045,1.98,0
78,-1.760402481,0.221924153,0.579949898,-1.413194092,0.804876249,-0.353324324,0.869655641,-0.031477112,0.317739047,-0.118295038,-1.053730462,-0.296843762,0.13136414,-0.170066569,0.748794675,0.410891393,-0.749974772,-0.745597186,-0.487556885,-0.105203803,-0.403692059,-0.478169343,0.261137612,-0.903294971,-0.130708919,0.713907127,-0.028134479,-0.410876701,62.92,0
41164,-5.932777955,4.571743204,-9.427246928,6.577056438,-6.115218125,-3.661797896,-10.89407855,3.709210008,-5.859523873,-12.98161915,8.265294601,-14.15416536,0.479842782,-16.33759594,1.64604528,-12.37539744,-21.09061272,-7.724545736,3.856374743,1.191078305,2.014271566,-0.167416618,0.04996753,0.384429719,-0.077883567,0.565492906,1.792011917,0.371007021,5.3,1
146022,0.908636658,2.849024015,-5.647342963,6.009414778,0.216656395,-2.397014424,-1.819307886,0.338526988,-2.819882773,-4.063098108,2.941190093,-6.151362191,-1.989528535,-9.150951006,-0.604289999,-1.9522904,-2.892555332,-0.912057961,-1.563739967,0.241921295,0.407260461,-0.397434853,-0.080005853,-0.168596545,0.465058498,0.210509756,0.648704799,0.36022433,1.18,1
73,1.239048053,0.293284417,0.08647196,1.178277364,0.373343851,0.325596008,0.119318979,-0.025476251,0.173211363,-0.15418618,-1.089323262,0.870713977,1.177662135,-0.217738013,-0.161084219,-0.533762924,-0.108367597,-0.848424963,-0.056692824,-0.103570441,-0.148136188,-0.111892635,-0.173207278,-0.714729129,0.817359935,-0.263842752,0.047776818,0.008735382,1.0,0
74,1.038370334,0.127486127,0.184455888,1.109949791,0.4416989,0.945282527,-0.036714604,0.350995,0.11894954,-0.24328924,0.578062601,0.67472982,-0.534230568,0.446601378,1.122884672,-1.768000514,1.241156963,-2.449499863,-1.747255172,-0.335519851,0.102519797,0.60508853,0.023092156,-0.626462661,0.479120272,-0.166936836,0.081246718,0.001191576,1.18,0
34521,1.081233775,0.416413936,0.862918741,2.520862807,-0.0050205,0.563341023,-0.123372252,0.223121853,-0.67359755,0.64454973,1.120505177,1.237773313,0.342362114,0.038371979,-1.194503088,0.085406344,-0.219143226,-0.694259215,-0.655269928,-0.165248777,-0.159387124,-0.305154013,0.053619736,0.011761444,0.375145782,-0.106298753,0.021008265,0.010559208,1.52,1
503,0.860544593,-0.747804385,-0.955150631,-1.124055538,0.186536255,-0.385942163,0.703442955,-0.282689455,0.482599987,-0.935486338,0.655059179,1.618951052,1.38109369,0.509031304,0.724308923,-0.143893963,-0.912888945,0.290345161,1.51673603,0.546757112,-0.236278898,-1.185202653,-0.329843656,-1.027355117,0.613308447,-0.979856894,-0.018398347,0.046620973,268.93,0
4,1.229657635,0.141003507,0.045370774,1.202612737,0.191880989,0.272708123,-0.005159003,0.08121294,0.464959995,-0.099254321,-1.416907243,-0.153825826,-0.751062716,0.167371963,0.050143594,-0.443586798,0.002820512,-0.61198734,-0.045575045,-0.219632553,-0.167716266,-0.270709726,-0.154103787,-0.780055415,0.750136936,-0.257236846,0.03450743,0.005167769,4.99,0
288,-0.598819546,0.073253539,-0.113786119,-2.315188965,1.644381842,4.389522162,3.174202838,-1.032389855,0.673033403,0.892547877,0.386672552,-0.9291098,-0.215278529,-1.213701623,0.832917217,0.361298551,-1.778134095,-0.320266873,-0.003901987,-0.104450452,-0.588539279,-0.4964726,-0.276571031,1.069601577,-0.629077672,0.401503224,-1.346577772,-1.228507118,380.95,0
335,-0.779988245,1.395774614,1.78082843,-0.187324664,0.953850176,-0.511395225,1.41947975,-0.942651672,0.412282923,0.221456982,0.132405099,-0.542889222,0.811265409,-2.916125921,1.285155313,0.541424219,0.244347062,0.715874612,-0.17538523,0.650203148,-0.303942233,-0.05993889,-0.547133529,-0.216275606,0.325047812,0.290820864,-0.529625797,-0.668826755,1.03,0
290,-5.166298933,-5.449369057,2.988497619,2.65899079,1.948152125,-0.854470187,-0.326394126,-1.017364163,1.98390085,1.055234964,-0.503509369,0.234324647,0.847507646,-2.385490901,0.326192571,-0.935838209,0.191502866,-0.227426328,2.862706058,-2.538941486,-1.297220903,1.172277612,3.150413499,0.574081302,1.018394472,0.987099032,0.658283366,-1.609715664,85.0,0
7740,1.023873869,2.001485266,-4.769751832,3.819194585,-1.271754227,-1.734662427,-3.059245032,0.889804792,0.415382113,-3.955812344,3.572054816,-7.186451591,0.147242341,-5.249304549,1.678333674,-2.641473109,-1.31205856,-0.391716051,1.118263552,0.204137684,0.343282649,-0.054195664,0.709653952,-0.372215867,-2.032068366,0.366777602,0.395170669,0.020205539,1.0,1
139107,-4.6665001,-3.952320086,0.206093982,5.153524618,5.229468882,0.939039595,-0.63503286,-0.704506474,-0.2347857,4.031435051,0.983646779,-0.578913743,-0.199814214,-0.729706928,1.266713456,-0.842769191,-0.102946074,-0.597597213,1.060154226,-2.28613708,-0.664263126,1.821421635,0.113562782,-0.759673347,-0.502304099,0.630638836,-0.513880223,0.72952585,22.47,1
193,-0.922515164,0.84157679,2.078000014,1.373071345,0.666526104,0.779011906,0.609457558,0.4023688,-1.088370984,-0.096632144,0.449566509,0.397328103,-0.541616351,0.015321153,-1.672261774,0.454716297,-0.566873639,-0.384643685,-1.088492323,-0.105559348,-0.12742529,-0.458042576,-0.067386573,-0.350802113,0.039175944,-0.291078195,0.058607062,0.089760081,37.2,0
42,-0.249361328,0.399227373,0.068009334,-1.060618826,2.410399171,3.736573916,0.31644608,0.672296306,0.015140168,-0.269501562,-0.49512045,-0.16150583,-0.274214413,-0.276190768,-0.17240874,-0.118962106,-0.550002391,-0.14805164,0.771761783,0.107676349,-0.257662841,-0.61676229,-0.156668822,1.031134943,0.120617108,0.310494067,-0.288298624,-0.223964274,32.51,0
17520,-5.268053221,9.067613427,-15.96072813,10.29660279,-4.708241091,-3.395374852,-11.161057,5.499962634,-5.667375546,-11.62719356,11.02705909,-16.38805417,0.363921487,-17.23020216,-0.437487559,-10.12239192,-13.63920899,-4.986457258,1.126784378,1.455878195,2.004109945,0.191058399,0.62292767,-1.209263557,-0.374798863,0.648798037,1.584697347,0.72005587,1.0,1
51135,-10.52730443,7.639745109,-13.4431145,4.303402918,-8.048209867,-3.466996536,-8.643192792,7.2841053,-2.362096638,-5.99659592,2.58910354,-5.962261422,-0.468955403,-6.778183722,0.907946622,-3.970130032,-6.857612655,-2.511735682,0.511761952,0.847085223,0.937415596,-0.931178206,-0.235696693,-0.031393354,0.591558277,-0.263516323,1.108897298,0.219021143,99.99,1
144839,-6.423306456,1.658514509,-5.866439564,2.052064402,-0.615816843,-3.372265711,-5.036555755,2.643106015,-2.274630047,-7.04922936,3.916802557,-4.481279599,-1.027479327,-7.113872782,-0.85277523,-3.839559974,-5.056009988,-1.344497531,1.148472939,-0.713515811,0.641210916,-0.256678382,-2.337232764,-0.158277898,1.198797445,-0.261257807,0.780125484,-0.731800816,0.0,1
54,1.202398328,0.321711387,0.281210894,0.643688582,-0.148668596,-0.589738667,0.04841255,-0.09336125,-0.042934036,-0.343245662,0.235106051,0.569881915,0.676330389,-0.351249746,1.295130059,0.164859782,0.246413935,-0.804462522,-0.561740543,-0.070750567,-0.251113124,-0.680155165,0.148162527,0.047061501,0.157049746,0.121934641,-0.004607898,0.029418109,7.53,0
84204,-1.92745282,1.827620567,-7.019494685,5.34830324,-2.73918788,-2.107219296,-5.015847976,1.20586816,-4.382712509,-8.337706974,7.190306089,-9.42484446,-0.223292646,-12.87549422,-0.071918161,-6.299961398,-12.71920716,-3.740176156,0.84405961,2.172709056,1.376938323,-0.792016726,-0.771414188,-0.379574272,0.718716522,1.111151256,1.277707257,0.819081152,512.25,1
238,-0.992403869,1.62659146,0.960247699,0.091998678,-0.237962949,-0.550796475,0.108648546,-0.378489746,-0.69448027,-0.745466071,0.339333419,0.937414995,1.214786632,-0.26505983,0.942094621,0.071852575,0.57162885,-0.781083299,-0.600783143,-0.13386377,0.602089748,-0.693278327,0.209737182,0.36506777,-0.195155186,0.086514259,0.183660533,0.043363695,8.99,0
148074,-2.219218602,0.727831411,-5.458229947,5.924849847,3.932463824,-3.085984237,-1.677869988,0.86507461,-3.177260289,-3.419207384,3.693173942,-3.978439755,-1.718590875,-8.636297394,-0.242964821,1.174884173,2.134606357,2.594364833,-1.25758898,0.964771804,0.417471746,-0.817343384,-0.028752402,0.025722511,-0.825835343,-0.01308903,0.413291189,-0.131387346,0.0,1
131,-1.007390583,1.261943319,1.207202744,1.307574927,0.153211416,0.062291102,0.50864716,0.079446853,-0.39521086,-0.006152177,-0.468287907,0.827819356,1.046675791,-0.185212586,0.109266578,-1.252804324,0.605940981,-0.831079809,0.772720685,-0.104066545,0.039149756,0.411660756,-0.08032014,0.12123507,-0.132999537,-0.303176862,-0.46391307,-0.164157241,10.0,0
36,-1.169422458,1.15831387,1.406799536,0.860188897,-0.103809889,0.12203478,0.264451377,-0.108766589,-0.181976611,0.659592649,0.45631689,-0.09776271,-0.346158686,0.210182391,2.345229333,-1.172647683,0.860018874,-1.154224266,0.858768026,-0.120560178,0.024497904,-0.120153158,0.212986045,0.087535763,-0.946529684,0.226700389,-0.810100768,0.234956581,7.99,0
498,-0.753769334,1.098287093,1.835452883,0.614571394,-0.317858924,-0.101054793,0.03945419,-0.656824211,-0.048760814,-0.216190842,-0.311958542,-0.414790844,-1.023195296,0.270999445,1.248324597,-0.046737493,-0.09776312,-0.015157166,-0.965600793,-0.369512141,1.101142008,0.686058822,0.005954268,0.361744199,-0.457851855,-0.352575715,0.09460205,0.170479578,5.0,0
